,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
294,1760002465713803.0,22073512.0,4717.0
295,1760002465713967.0,22096840.0,10086.0
296,1760002465714126.0,22114816.0,4718.0
297,1760002465714292.0,22138144.0,10086.0
298,1760002465714457.0,22156124.0,4724.0
299,1760002465714622.0,22179424.0,10064.0
300,1760002465714792.0,22197424.0,4744.0
301,1760002465714972.0,22220752.0,10087.0
302,1760002465715189.0,22238752.0,4743.0
303,1760002465715358.0,22262080.0,10087.0
304,1760002465715523.0,22280112.0,4772.0
305,1760002465715711.0,22303460.0,10113.0
306,1760002465715889.0,22321488.0,4770.0
307,1760002465716061.0,22344768.0,10043.0
308,1760002465716226.0,22362836.0,4818.0
309,1760002465716402.0,22386088.0,10013.0
310,1760002465716561.0,22404120.0,4772.0
311,1760002465716727.0,22427388.0,10037.0
312,1760002465717005.0,22445488.0,4843.0
313,1760002465717178.0,22463540.0,4850.0
314,1760002465717342.0,22486756.0,9989.0
315,1760002465717502.0,22504784.0,4818.0
316,1760002465717668.0,22528040.0,10020.0
317,1760002465717833.0,22546060.0,4767.0
318,1760002465717998.0,22569432.0,10141.0
319,1760002465718158.0,22587440.0,4746.0
320,1760002465718323.0,22610760.0,10089.0
321,1760002465718484.0,22628760.0,4740.0
322,1760002465718693.0,22652112.0,10115.0
323,1760002465718863.0,22670140.0,4771.0
324,1760002465719030.0,22693416.0,10038.0
325,1760002465719188.0,22711468.0,4791.0
326,1760002465719352.0,22734744.0,10039.0
327,1760002465719545.0,22752820.0,4817.0
328,1760002465719723.0,22776368.0,10316.0
329,1760002465719891.0,22799820.0,10164.0
330,1760002465720051.0,22817804.0,4723.0
331,1760002465720215.0,22841148.0,10112.0
332,1760002465720376.0,22859248.0,4844.0
333,1760002465720585.0,22882524.0,10039.0
334,1760002465720756.0,22900576.0,4797.0
335,1760002465720920.0,22923856.0,10040.0
336,1760002465721078.0,22941908.0,4792.0
337,1760002465721240.0,22965160.0,10020.0
338,1760002465721402.0,22983212.0,4790.0
339,1760002465721565.0,23006812.0,10365.0
340,1760002465721729.0,23030388.0,10290.0
341,1760002465721886.0,23048436.0,4791.0
342,1760002465722046.0,23071988.0,10317.0
343,1760002465722210.0,23095592.0,10315.0
344,1760002465722372.0,23119120.0,10239.0
345,1760002465722529.0,23137100.0,4723.0
346,1760002465722692.0,23160400.0,10064.0
347,1760002465722849.0,23178452.0,4791.0
348,1760002465723013.0,23201752.0,10068.0
349,1760002465723170.0,23219800.0,4791.0
350,1760002465723333.0,23243276.0,10242.0
351,1760002465723494.0,23261352.0,4818.0
352,1760002465723657.0,23284628.0,10039.0
353,1760002465723824.0,23302680.0,4792.0
354,1760002465723989.0,23325956.0,10039.0
355,1760002465724145.0,23344004.0,4797.0
356,1760002465724309.0,23367304.0,10064.0
357,1760002465724467.0,23385404.0,4843.0
358,1760002465724641.0,23408728.0,10090.0
359,1760002465724813.0,23432452.0,10435.0
360,1760002465724979.0,23456028.0,10290.0
361,1760002465725150.0,23479584.0,10265.0
362,1760002465725323.0,23503136.0,10264.0
363,1760002465725498.0,23526716.0,10291.0
364,1760002465725669.0,23550344.0,10340.0
365,1760002465725967.0,23573928.0,10290.0
366,1760002465726247.0,23597456.0,10240.0
367,1760002465726425.0,23620984.0,10241.0
368,1760002465726601.0,23644488.0,10215.0
369,1760002465726772.0,23667872.0,10090.0
370,1760002465726939.0,23686000.0,4876.0
371,1760002465727107.0,23709324.0,10089.0
372,1760002465727273.0,23732952.0,10340.0
373,1760002465727441.0,23756504.0,10265.0
374,1760002465727606.0,23780084.0,10289.0
375,1760002465727769.0,23803688.0,10314.0
376,1760002465727936.0,23827288.0,10316.0
377,1760002465728100.0,23850792.0,10215.0
378,1760002465728264.0,23874344.0,10264.0
379,1760002465728429.0,23897872.0,10241.0
380,1760002465728660.0,23915976.0,4843.0
381,1760002465728835.0,23939328.0,10114.0
382,1760002465728998.0,23957380.0,4797.0
383,1760002465729164.0,23980856.0,10240.0
384,1760002465729332.0,23998956.0,4844.0
385,1760002465729500.0,24022260.0,10062.0
386,1760002465729661.0,24040388.0,4875.0
387,1760002465729826.0,24063908.0,10290.0
388,1760002465729994.0,24087492.0,10290.0
389,1760002465730165.0,24111068.0,10289.0
390,1760002465730330.0,24134576.0,10216.0
391,1760002465730488.0,24152652.0,4816.0
392,1760002465730651.0,24175976.0,10090.0
393,1760002465730810.0,24194032.0,4797.0
394,1760002465730980.0,24217360.0,10091.0
395,1760002465731139.0,24235408.0,4791.0
396,1760002465731303.0,24258740.0,10089.0
397,1760002465731467.0,24282316.0,10289.0
398,1760002465731632.0,24305892.0,10290.0
399,1760002465731799.0,24329348.0,10166.0
400,1760002465731959.0,24347448.0,4843.0
401,1760002465732126.0,24370800.0,10115.0
402,1760002465732284.0,24388900.0,4843.0
403,1760002465732447.0,24412252.0,10116.0
404,1760002465732614.0,24435728.0,10190.0
405,1760002465732772.0,24453728.0,4744.0
406,1760002465732935.0,24477028.0,10065.0
407,1760002465733093.0,24495204.0,4920.0
408,1760002465733257.0,24518680.0,10240.0
409,1760002465733415.0,24536776.0,4842.0
410,1760002465733583.0,24560252.0,10241.0
411,1760002465733748.0,24583804.0,10263.0
412,1760002465733912.0,24607352.0,10263.0
413,1760002465734075.0,24630848.0,10213.0
414,1760002465734239.0,24654376.0,10239.0
415,1760002465734405.0,24677928.0,10265.0
416,1760002465734568.0,24701532.0,10316.0
417,1760002465734731.0,24725036.0,10215.0
418,1760002465734890.0,24743112.0,4817.0
419,1760002465735053.0,24766636.0,10290.0
420,1760002465735219.0,24790216.0,10289.0
421,1760002465735383.0,24813768.0,10265.0
422,1760002465735558.0,24837320.0,10263.0
423,1760002465735717.0,24860872.0,10265.0
424,1760002465735874.0,24884448.0,10290.0
425,1760002465736036.0,24908004.0,10265.0
426,1760002465736238.0,24931452.0,10164.0
427,1760002465736409.0,24955004.0,10258.0
428,1760002465736565.0,24973080.0,4817.0
429,1760002465736725.0,24996532.0,10216.0
430,1760002465736890.0,25020108.0,10289.0
431,1760002465737051.0,25043584.0,10189.0
432,1760002465737210.0,25070828.0,13931.0
433,1760002465737370.0,25094332.0,10212.0
434,1760002465737528.0,25117912.0,10291.0
435,1760002465737689.0,25141468.0,10264.0
436,1760002465737850.0,25165020.0,10264.0
437,1760002465738008.0,25192264.0,13937.0
438,1760002465738167.0,25215792.0,10241.0
439,1760002465738325.0,25239420.0,10341.0
440,1760002465738499.0,25263024.0,10315.0
441,1760002465738656.0,25286576.0,10263.0
442,1760002465738809.0,25313820.0,13932.0
443,1760002465738962.0,25337272.0,10163.0
444,1760002465739115.0,25360848.0,10289.0
445,1760002465739267.0,25384452.0,10314.0
446,1760002465739424.0,25408056.0,10316.0
447,1760002465739584.0,25435300.0,13928.0
448,1760002465739737.0,25458732.0,10145.0
449,1760002465739886.0,25476804.0,4817.0
450,1760002465740094.0,25500232.0,10190.0
451,1760002465740268.0,25523808.0,10289.0
452,1760002465740425.0,25547360.0,10264.0
453,1760002465740581.0,25570936.0,10290.0
454,1760002465740735.0,25594416.0,10189.0
455,1760002465740891.0,25617900.0,10191.0
456,1760002465741049.0,25641532.0,10341.0
457,1760002465741209.0,25665080.0,10264.0
458,1760002465741364.0,25688552.0,10189.0
459,1760002465741530.0,25712132.0,10290.0
460,1760002465741681.0,25739376.0,13933.0
461,1760002465741835.0,25762860.0,10190.0
462,1760002465741982.0,25780956.0,4843.0
463,1760002465742131.0,25804336.0,10142.0
464,1760002465742276.0,25822340.0,4743.0
465,1760002465742425.0,25849520.0,13931.0
466,1760002465742576.0,25872976.0,10164.0
467,1760002465742724.0,25891080.0,4843.0
468,1760002465742875.0,25914652.0,10342.0
469,1760002465743025.0,25938256.0,10316.0
470,1760002465743175.0,25961716.0,10164.0
471,1760002465743325.0,25985344.0,10341.0
472,1760002465743479.0,26008872.0,10240.0
473,1760002465743624.0,26027028.0,4900.0
474,1760002465743775.0,26050296.0,10039.0
475,1760002465743919.0,26068396.0,4844.0
