,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
206,1760002059077780.0,210502168.0,13952.0
207,1760002059077954.0,210539464.0,13933.0
208,1760002059078126.0,210576752.0,13931.0
209,1760002059078300.0,210614036.0,13932.0
210,1760002059078475.0,210651320.0,13926.0
211,1760002059078649.0,210688608.0,13930.0
212,1760002059078823.0,210725904.0,13936.0
213,1760002059078999.0,210763188.0,13931.0
214,1760002059079285.0,210800476.0,13935.0
215,1760002059079533.0,210837768.0,13931.0
216,1760002059079721.0,210875084.0,13952.0
217,1760002059079897.0,210912392.0,13952.0
218,1760002059080070.0,210949684.0,13929.0
219,1760002059080246.0,210986968.0,13936.0
220,1760002059080426.0,211024256.0,13929.0
221,1760002059080604.0,211061548.0,13937.0
222,1760002059080894.0,211098836.0,13931.0
223,1760002059081084.0,211136128.0,13930.0
224,1760002059081335.0,211173420.0,13934.0
225,1760002059081517.0,211210700.0,13930.0
226,1760002059081693.0,211248016.0,13958.0
227,1760002059082003.0,211285304.0,13929.0
228,1760002059082202.0,211322588.0,13927.0
229,1760002059082441.0,211359880.0,13929.0
230,1760002059082629.0,211397168.0,13930.0
231,1760002059082863.0,211434452.0,13936.0
232,1760002059083045.0,211471748.0,13932.0
233,1760002059083225.0,211509032.0,13932.0
234,1760002059083458.0,211546320.0,13930.0
235,1760002059083647.0,211583604.0,13926.0
236,1760002059083827.0,211620896.0,13936.0
237,1760002059084004.0,211658180.0,13930.0
238,1760002059084197.0,211695464.0,13933.0
239,1760002059084378.0,211732752.0,13927.0
240,1760002059084555.0,211770044.0,13927.0
241,1760002059084735.0,211807332.0,13930.0
242,1760002059084916.0,211844620.0,13927.0
243,1760002059085092.0,211881912.0,13935.0
244,1760002059085271.0,211919200.0,13928.0
245,1760002059085451.0,211956488.0,13934.0
246,1760002059085708.0,211993780.0,13928.0
247,1760002059085889.0,212031064.0,13927.0
248,1760002059086105.0,212068360.0,13935.0
249,1760002059086291.0,212105644.0,13926.0
250,1760002059086479.0,212142928.0,13933.0
251,1760002059086655.0,212180220.0,13928.0
252,1760002059086841.0,212217508.0,13930.0
253,1760002059087017.0,212254800.0,13929.0
254,1760002059087195.0,212292084.0,13928.0
255,1760002059087379.0,212329372.0,13935.0
256,1760002059087564.0,212363184.0,10472.0
257,1760002059087746.0,212396964.0,10445.0
258,1760002059087926.0,212430796.0,10496.0
259,1760002059088104.0,212464524.0,10396.0
260,1760002059088290.0,212498180.0,10320.0
261,1760002059088466.0,212531940.0,10421.0
262,1760002059088652.0,212565720.0,10446.0
263,1760002059088832.0,212603008.0,13930.0
264,1760002059089015.0,212640296.0,13931.0
265,1760002059089337.0,212677584.0,13936.0
266,1760002059089524.0,212714872.0,13930.0
267,1760002059089702.0,212752160.0,13933.0
268,1760002059089918.0,212789452.0,13929.0
269,1760002059090106.0,212826736.0,13927.0
270,1760002059090282.0,212864032.0,13933.0
271,1760002059090456.0,212901316.0,13930.0
272,1760002059090628.0,212938604.0,13932.0
273,1760002059090819.0,212975888.0,13926.0
274,1760002059090992.0,213013180.0,13929.0
275,1760002059091164.0,213050468.0,13928.0
276,1760002059091340.0,213087756.0,13929.0
277,1760002059091513.0,213125052.0,13932.0
278,1760002059091692.0,213162336.0,13926.0
279,1760002059091867.0,213199620.0,13932.0
280,1760002059092039.0,213236908.0,13931.0
281,1760002059092212.0,213274196.0,13930.0
282,1760002059092384.0,213311484.0,13934.0
283,1760002059092559.0,213348772.0,13930.0
284,1760002059092734.0,213386060.0,13935.0
285,1760002059092906.0,213423348.0,13929.0
286,1760002059093078.0,213460640.0,13930.0
287,1760002059093252.0,213497924.0,13926.0
288,1760002059093427.0,213535212.0,13928.0
289,1760002059093601.0,213569024.0,10472.0
290,1760002059093772.0,213606308.0,13935.0
291,1760002059093946.0,213643596.0,13927.0
292,1760002059094120.0,213680888.0,13929.0
293,1760002059094304.0,213718176.0,13927.0
294,1760002059094486.0,213755460.0,13927.0
295,1760002059094665.0,213792748.0,13934.0
296,1760002059094841.0,213830036.0,13927.0
297,1760002059095061.0,213867324.0,13934.0
298,1760002059095251.0,213904616.0,13930.0
299,1760002059095484.0,213941900.0,13926.0
300,1760002059095759.0,213979196.0,13935.0
301,1760002059095966.0,214016476.0,13926.0
302,1760002059096150.0,214053760.0,13936.0
303,1760002059096328.0,214091044.0,13925.0
304,1760002059096515.0,214128328.0,13925.0
305,1760002059096837.0,214165616.0,13927.0
306,1760002059097062.0,214202900.0,13926.0
307,1760002059097250.0,214240196.0,13932.0
308,1760002059097427.0,214277484.0,13930.0
309,1760002059097610.0,214314772.0,13936.0
310,1760002059097831.0,214352064.0,13930.0
311,1760002059098019.0,214389352.0,13926.0
312,1760002059098201.0,214426644.0,13932.0
313,1760002059098376.0,214463924.0,13925.0
314,1760002059098548.0,214501212.0,13934.0
