,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
472,1760000610248957.0,13277136.0,8332.0
473,1760000610281660.0,13308676.0,8314.0
474,1760000610314615.0,13340128.0,8226.0
475,1760000610347231.0,13371624.0,8277.0
476,1760000610375917.0,13403188.0,8335.0
477,1760000610408703.0,13434776.0,8374.0
478,1760000610441548.0,13466332.0,8331.0
479,1760000610470091.0,13497836.0,8284.0
480,1760000610502900.0,13529348.0,8290.0
481,1760000610535856.0,13560844.0,8268.0
482,1760000610568261.0,13592352.0,8293.0
483,1760000610597070.0,13623848.0,8272.0
484,1760000610629964.0,13655372.0,8299.0
485,1760000610662662.0,13686912.0,8314.0
486,1760000610691302.0,13718452.0,8325.0
487,1760000610724071.0,13750000.0,8325.0
488,1760000610756905.0,13781572.0,8347.0
489,1760000610789584.0,13813140.0,8347.0
490,1760000610818269.0,13844696.0,8329.0
491,1760000610851246.0,13876216.0,8301.0
492,1760000610883815.0,13907712.0,8270.0
493,1760000610912452.0,13939164.0,8232.0
494,1760000610945473.0,13970492.0,8103.0
495,1760000610977943.0,14001640.0,7933.0
496,1760000611006827.0,14032588.0,7729.0
497,1760000611039526.0,14063288.0,7482.0
498,1760000611068143.0,14093672.0,7168.0
499,1760000611096791.0,14123736.0,6842.0
500,1760000611129659.0,14153432.0,6487.0
501,1760000611158237.0,14182740.0,6100.0
502,1760000611187116.0,14211640.0,5686.0
503,1760000611215674.0,14240120.0,5272.0
504,1760000611244300.0,14268136.0,4816.0
505,1760000611268777.0,14295688.0,4351.0
506,1760000611297477.0,14322780.0,3888.0
507,1760000611326091.0,14349376.0,3400.0
508,1760000611350935.0,14375480.0,2918.0
509,1760000611375253.0,14401156.0,2488.0
510,1760000611400083.0,14426324.0,1978.0
511,1760000611424473.0,14450928.0,1417.0
512,1760000611448981.0,14475076.0,968.0
513,1760000611473720.0,14498548.0,345.0
514,1760000611498215.0,14522020.0,345.0
515,1760000611522751.0,14545872.0,717.0
516,1760000611551620.0,14575708.0,6665.0
517,1760000611580019.0,14603572.0,4665.0
518,1760000611608746.0,14635320.0,8522.0
519,1760000611641514.0,14666960.0,8405.0
520,1760000611674463.0,14698624.0,8437.0
521,1760000611706957.0,14730296.0,8451.0
522,1760000611739783.0,14762356.0,8838.0
523,1760000611768490.0,14794040.0,8455.0
524,1760000611801278.0,14825732.0,8462.0
525,1760000611834129.0,14857452.0,8487.0
526,1760000611866730.0,14889192.0,8514.0
527,1760000611895456.0,14920888.0,8468.0
528,1760000611928188.0,14952588.0,8468.0
529,1760000611961156.0,14984256.0,8445.0
530,1760000611993653.0,15015948.0,8468.0
531,1760000612022559.0,15047656.0,8490.0
532,1760000612055210.0,15079344.0,8463.0
533,1760000612088032.0,15111048.0,8481.0
534,1760000612120747.0,15142844.0,8572.0
535,1760000612153626.0,15176324.0,10243.0
536,1760000612182133.0,15207984.0,8384.0
537,1760000612214960.0,15239624.0,8414.0
538,1760000612248102.0,15271220.0,8372.0
539,1760000612280303.0,15302796.0,8346.0
540,1760000612309138.0,15334320.0,8305.0
541,1760000612341872.0,15365832.0,8285.0
542,1760000612374516.0,15397304.0,8248.0
543,1760000612403292.0,15428896.0,8369.0
544,1760000612436105.0,15460880.0,8755.0
545,1760000612472960.0,15498060.0,13925.0
546,1760000612505819.0,15529484.0,8148.0
547,1760000612538546.0,15560796.0,8086.0
548,1760000612567303.0,15592084.0,8070.0
549,1760000612599952.0,15623564.0,8257.0
550,1760000612632541.0,15654916.0,8122.0
551,1760000612661422.0,15686200.0,8064.0
552,1760000612694177.0,15717596.0,8173.0
553,1760000612726729.0,15748964.0,8143.0
554,1760000612755629.0,15780380.0,8194.0
555,1760000612788402.0,15811856.0,8253.0
556,1760000612821017.0,15843336.0,8252.0
557,1760000612853632.0,15875428.0,8864.0
558,1760000612882520.0,15906936.0,8278.0
559,1760000612915309.0,15938536.0,8382.0
560,1760000612948221.0,15971320.0,9550.0
561,1760000612984933.0,16008480.0,13896.0
562,1760000613021808.0,16045712.0,13923.0
563,1760000613058658.0,16082952.0,13927.0
564,1760000613095602.0,16120204.0,13948.0
565,1760000613136252.0,16157440.0,13930.0
566,1760000613165140.0,16188768.0,8048.0
567,1760000613197994.0,16220060.0,8069.0
568,1760000613230653.0,16251920.0,8635.0
569,1760000613259342.0,16283240.0,8101.0
570,1760000613296399.0,16320432.0,13930.0
571,1760000613337097.0,16357668.0,13924.0
572,1760000613365853.0,16389368.0,8418.0
573,1760000613398592.0,16421128.0,8535.0
574,1760000613431461.0,16453236.0,8874.0
575,1760000613464124.0,16485080.0,8619.0
576,1760000613501049.0,16522272.0,13930.0
577,1760000613533651.0,16554252.0,8706.0
578,1760000613570439.0,16591464.0,13948.0
579,1760000613607534.0,16628696.0,13929.0
580,1760000613644540.0,16665932.0,13924.0
581,1760000613681408.0,16703168.0,13922.0
582,1760000613713900.0,16734332.0,7885.0
583,1760000613742630.0,16765168.0,7619.0
584,1760000613775448.0,16796244.0,7849.0
585,1760000613812405.0,16833428.0,13931.0
586,1760000613840910.0,16863972.0,7279.0
587,1760000613877750.0,16901164.0,13930.0
588,1760000613914623.0,16938396.0,13924.0
589,1760000613947554.0,16969064.0,7399.0
590,1760000613976082.0,16999620.0,7334.0
591,1760000614016844.0,17036804.0,13921.0
592,1760000614045897.0,17066992.0,6923.0
593,1760000614074399.0,17097212.0,7001.0
594,1760000614111271.0,17134396.0,13927.0
595,1760000614144022.0,17164296.0,6629.0
596,1760000614172946.0,17193936.0,6431.0
597,1760000614201344.0,17223744.0,6593.0
598,1760000614238213.0,17260896.0,13897.0
599,1760000614275081.0,17298128.0,13923.0
600,1760000614307657.0,17327672.0,6279.0
601,1760000614336649.0,17357088.0,6204.0
602,1760000614365292.0,17386476.0,6174.0
603,1760000614402086.0,17423636.0,13898.0
604,1760000614438916.0,17460868.0,13919.0
605,1760000614475761.0,17498076.0,13902.0
606,1760000614512643.0,17535304.0,13919.0
607,1760000614549501.0,17572544.0,13921.0
608,1760000614590282.0,17609780.0,13924.0
609,1760000614627196.0,17647004.0,13919.0
610,1760000614664157.0,17684232.0,13924.0
611,1760000614701213.0,17721464.0,13919.0
612,1760000614737899.0,17758696.0,13921.0
613,1760000614774787.0,17795932.0,13925.0
614,1760000614811629.0,17833168.0,13921.0
615,1760000614848502.0,17870400.0,13918.0
616,1760000614885361.0,17907636.0,13927.0
617,1760000614922237.0,17944868.0,13919.0
618,1760000614962940.0,17982100.0,13919.0
619,1760000614999908.0,18019340.0,13924.0
620,1760000615037009.0,18056568.0,13923.0
621,1760000615073723.0,18093800.0,13923.0
622,1760000615110879.0,18131032.0,13918.0
623,1760000615147540.0,18168260.0,13920.0
624,1760000615184357.0,18205496.0,13929.0
625,1760000615221203.0,18242728.0,13920.0
626,1760000615258106.0,18279960.0,13919.0
627,1760000615294933.0,18317196.0,13929.0
628,1760000615335789.0,18354432.0,13920.0
629,1760000615372559.0,18391664.0,13920.0
630,1760000615409496.0,18428900.0,13927.0
631,1760000615446685.0,18466136.0,13922.0
632,1760000615483575.0,18503372.0,13920.0
633,1760000615520242.0,18540608.0,13926.0
634,1760000615557024.0,18577828.0,13918.0
635,1760000615593950.0,18615060.0,13926.0
636,1760000615630789.0,18652292.0,13919.0
637,1760000615671557.0,18689524.0,13919.0
