,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds),PluseTime / 2 in seconds,Estimated Distance,In Inches,Rounded,Actual Length (in inches),In meters (m)
1440,1.75999E+15,47338092,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1441,1.75999E+15,47362720,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1442,1.75999E+15,47387340,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1443,1.75999E+15,47411956,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1444,1.75999E+15,47436576,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1445,1.75999E+15,47461200,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1446,1.75999E+15,47485820,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1447,1.75999E+15,47510440,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1448,1.75999E+15,47535060,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1449,1.75999E+15,47559688,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1450,1.75999E+15,47584308,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1451,1.75999E+15,47608920,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1452,1.75999E+15,47633536,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1453,1.75999E+15,47658152,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1454,1.75999E+15,47682772,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1455,1.75999E+15,47707392,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1456,1.75999E+15,47732012,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1457,1.75999E+15,47756636,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1458,1.75999E+15,47781260,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1459,1.75999E+15,47805876,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1460,1.75999E+15,47830496,1435,0.0007175,0.260933225,10.27294107,10,10,0.254000508
1461,1.75999E+15,47855116,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1462,1.75999E+15,47879740,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1463,1.75999E+15,47904356,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1464,1.75999E+15,47928980,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1465,1.75999E+15,47953604,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1466,1.75999E+15,47978224,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1467,1.75999E+15,48002844,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1468,1.75999E+15,48027464,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1469,1.75999E+15,48052084,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1470,1.75999E+15,48076704,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1471,1.75999E+15,48101324,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1472,1.75999E+15,48125944,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1473,1.75999E+15,48150572,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1474,1.75999E+15,48175184,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1475,1.75999E+15,48199800,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1476,1.75999E+15,48224412,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1477,1.75999E+15,48249024,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1478,1.75999E+15,48273644,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1479,1.75999E+15,48298264,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1480,1.75999E+15,48322888,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1481,1.75999E+15,48347504,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1482,1.75999E+15,48372124,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1483,1.75999E+15,48396744,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1484,1.75999E+15,48421364,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1485,1.75999E+15,48445988,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1486,1.75999E+15,48470604,1438,0.000719,0.26147873,10.2944176,10,10,0.254000508
1487,1.75999E+15,48495228,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1488,1.75999E+15,48519856,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1489,1.75999E+15,48544476,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1490,1.75999E+15,48569096,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1491,1.75999E+15,48593720,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1492,1.75999E+15,48618344,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1493,1.75999E+15,48642960,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1494,1.75999E+15,48667576,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1495,1.75999E+15,48692196,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1496,1.75999E+15,48716824,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1497,1.75999E+15,48741440,1435,0.0007175,0.260933225,10.27294107,10,10,0.254000508
1498,1.75999E+15,48766052,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1499,1.75999E+15,48790668,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1500,1.75999E+15,48815284,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1501,1.75999E+15,48839904,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1502,1.75999E+15,48864528,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1503,1.75999E+15,48889144,1432,0.000716,0.26038772,10.25146454,10,10,0.254000508
1504,1.75999E+15,48913764,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1505,1.75999E+15,48938384,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1506,1.75999E+15,48963004,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1507,1.75999E+15,48987624,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1508,1.75999E+15,49012244,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1509,1.75999E+15,49036864,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1510,1.75999E+15,49061488,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1511,1.75999E+15,49086116,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1512,1.75999E+15,49110736,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1513,1.75999E+15,49135360,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1514,1.75999E+15,49159980,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1515,1.75999E+15,49184600,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1516,1.75999E+15,49209220,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1517,1.75999E+15,49233840,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1518,1.75999E+15,49258456,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1519,1.75999E+15,49283084,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1520,1.75999E+15,49307704,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1521,1.75999E+15,49332316,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1522,1.75999E+15,49356932,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1523,1.75999E+15,49381544,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1524,1.75999E+15,49406164,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1525,1.75999E+15,49430784,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1526,1.75999E+15,49455404,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1527,1.75999E+15,49480028,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1528,1.75999E+15,49504640,1432,0.000716,0.26038772,10.25146454,10,10,0.254000508
1529,1.75999E+15,49529260,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1530,1.75999E+15,49553880,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1531,1.75999E+15,49578500,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1532,1.75999E+15,49603120,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1533,1.75999E+15,49627740,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1534,1.75999E+15,49652360,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1535,1.75999E+15,49676980,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1536,1.75999E+15,49701596,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1537,1.75999E+15,49726220,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1538,1.75999E+15,49750836,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1539,1.75999E+15,49775456,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1540,1.75999E+15,49800076,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1541,1.75999E+15,49824696,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1542,1.75999E+15,49849312,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1543,1.75999E+15,49873940,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1544,1.75999E+15,49898560,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1545,1.75999E+15,49923172,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1546,1.75999E+15,49947788,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1547,1.75999E+15,49972400,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1548,1.75999E+15,49997020,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1549,1.75999E+15,50021644,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1550,1.75999E+15,50046264,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1551,1.75999E+15,50070884,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1552,1.75999E+15,50095504,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1553,1.75999E+15,50120128,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1554,1.75999E+15,50144748,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1555,1.75999E+15,50169364,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1556,1.75999E+15,50193984,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1557,1.75999E+15,50218608,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1558,1.75999E+15,50243232,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1559,1.75999E+15,50267848,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1560,1.75999E+15,50292468,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1561,1.75999E+15,50317088,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1562,1.75999E+15,50341708,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1563,1.75999E+15,50366328,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1564,1.75999E+15,50390952,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1565,1.75999E+15,50415576,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1566,1.75999E+15,50440204,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1567,1.75999E+15,50464824,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1568,1.75999E+15,50489436,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1569,1.75999E+15,50514048,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1570,1.75999E+15,50538660,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1571,1.75999E+15,50563280,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1572,1.75999E+15,50587900,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1573,1.75999E+15,50612520,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1574,1.75999E+15,50637144,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1575,1.75999E+15,50661764,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1576,1.75999E+15,50686384,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1577,1.75999E+15,50711012,1437,0.0007185,0.261296895,10.28725876,10,10,0.254000508
1578,1.75999E+15,50735636,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1579,1.75999E+15,50760260,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1580,1.75999E+15,50784880,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1581,1.75999E+15,50809508,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1582,1.75999E+15,50834128,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1583,1.75999E+15,50858752,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1584,1.75999E+15,50883372,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1585,1.75999E+15,50907992,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1586,1.75999E+15,50932616,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1587,1.75999E+15,50957236,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1588,1.75999E+15,50981860,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1589,1.75999E+15,51006488,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1590,1.75999E+15,51031104,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1591,1.75999E+15,51055720,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1592,1.75999E+15,51080340,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1593,1.75999E+15,51104952,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1594,1.75999E+15,51129572,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1595,1.75999E+15,51154196,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1596,1.75999E+15,51178820,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1597,1.75999E+15,51203444,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1598,1.75999E+15,51228060,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1599,1.75999E+15,51252676,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1600,1.75999E+15,51277300,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1601,1.75999E+15,51301916,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1602,1.75999E+15,51326540,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1603,1.75999E+15,51351156,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1604,1.75999E+15,51375780,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1605,1.75999E+15,51400400,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1606,1.75999E+15,51425024,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1607,1.75999E+15,51449640,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1608,1.75999E+15,51474260,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1609,1.75999E+15,51498880,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1610,1.75999E+15,51523504,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1611,1.75999E+15,51548120,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1612,1.75999E+15,51572748,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1613,1.75999E+15,51597368,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1614,1.75999E+15,51621984,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1615,1.75999E+15,51646596,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1616,1.75999E+15,51671208,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1617,1.75999E+15,51695828,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1618,1.75999E+15,51720448,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1619,1.75999E+15,51745064,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1620,1.75999E+15,51769684,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1621,1.75999E+15,51794304,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1622,1.75999E+15,51818920,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1623,1.75999E+15,51843544,1434,0.000717,0.26075139,10.26578222,10,10,0.254000508
1624,1.75999E+15,51868164,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1625,1.75999E+15,51892784,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1626,1.75999E+15,51917408,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1627,1.75999E+15,51942024,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1628,1.75999E+15,51966648,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1629,1.75999E+15,51991268,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1630,1.75999E+15,52015888,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1631,1.75999E+15,52040508,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1632,1.75999E+15,52065132,1440,0.00072,0.2618424,10.30873529,10,10,0.254000508
1633,1.75999E+15,52089752,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1634,1.75999E+15,52114372,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1635,1.75999E+15,52138992,1439,0.0007195,0.261660565,10.30157644,10,10,0.254000508
1636,1.75999E+15,52163648,1467,0.0007335,0.266751945,10.50202407,11,10,0.254000508
1637,1.75999E+15,52188332,1501,0.0007505,0.272934335,10.74542477,11,10,0.254000508
1638,1.75999E+15,52212956,1433,0.0007165,0.260569555,10.25862338,10,10,0.254000508
1639,1.75999E+15,52237644,1501,0.0007505,0.272934335,10.74542477,11,10,0.254000508
1640,1.75999E+15,52262300,1467,0.0007335,0.266751945,10.50202407,11,10,0.254000508
1641,1.75999E+15,52287040,1552,0.000776,0.28220792,11.11052581,11,10,0.254000508
1642,1.75999E+15,52311764,1541,0.0007705,0.280207735,11.03177853,11,10,0.254000508
1643,1.75999E+15,52336592,1643,0.0008215,0.298754905,11.76198061,12,,
1644,1.75999E+15,52361412,1637,0.0008185,0.297663895,11.71902755,12,,
1645,1.75999E+15,52386304,1703,0.0008515,0.309665005,12.19151125,12,,
1646,1.75999E+15,52411256,1769,0.0008845,0.321666115,12.66399495,13,,
1647,1.75999E+15,52436252,1809,0.0009045,0.328939515,12.95034871,13,,
1648,1.75999E+15,52461320,1885,0.0009425,0.342758975,13.49442085,13,,
1649,1.75999E+15,52486464,1961,0.0009805,0.356578435,14.03849299,14,,
1650,1.75999E+15,52511688,2037,0.0010185,0.370397895,14.58256513,15,,
1651,1.75999E+15,52536984,2110,0.001055,0.38367185,15.10516073,15,,
1652,1.75999E+15,52562372,2204,0.001102,0.40076434,15.77809207,16,,
1653,1.75999E+15,52587852,2299,0.0011495,0.418038665,16.45818224,16,,
1654,1.75999E+15,52613348,2305,0.0011525,0.419129675,16.5011353,17,,
1655,1.75999E+15,52638956,2414,0.001207,0.43894969,17.2814493,17,,
1656,1.75999E+15,52664652,2504,0.001252,0.45531484,17.92574525,18,,
1657,1.75999E+15,52690348,2503,0.0012515,0.455133005,17.91858641,18,,
1658,1.75999E+15,52716032,2491,0.0012455,0.452950985,17.83268028,18,,
1659,1.75999E+15,52741788,2569,0.0012845,0.467134115,18.39107011,18,,
1660,1.75999E+15,52767580,2604,0.001302,0.47349834,18.64162965,19,,
1661,1.75999E+15,52793372,2604,0.001302,0.47349834,18.64162965,19,,
1662,1.75999E+15,52819176,2621,0.0013105,0.476589535,18.76332999,19,,
1663,1.75999E+15,52845012,2644,0.001322,0.48077174,18.9279834,19,,
1664,1.75999E+15,52870868,2674,0.001337,0.48622679,19.14274872,19,,
1665,1.75999E+15,52896728,2674,0.001337,0.48622679,19.14274872,19,,
1666,1.75999E+15,52922636,2715,0.0013575,0.493682025,19.43626132,19,,
1667,1.75999E+15,52948616,2786,0.001393,0.50659231,19.94453924,20,,
1668,1.75999E+15,52974560,2756,0.001378,0.50113726,19.72977393,20,,
1669,1.75999E+15,53000552,2797,0.0013985,0.508592495,20.02328653,20,,
1670,1.75999E+15,53026556,2809,0.0014045,0.510774515,20.10919266,20,,
1671,1.75999E+15,53052540,2797,0.0013985,0.508592495,20.02328653,20,,
1672,1.75999E+15,53078584,2856,0.001428,0.51932076,20.44565832,20,20,0.508001016
1673,1.75999E+15,53104612,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1674,1.75999E+15,53130632,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1675,1.75999E+15,53156656,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1676,1.75999E+15,53182684,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1677,1.75999E+15,53208708,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1678,1.75999E+15,53234740,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1679,1.75999E+15,53260760,2831,0.0014155,0.514774885,20.26668722,20,20,0.508001016
1680,1.75999E+15,53286784,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1681,1.75999E+15,53312812,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1682,1.75999E+15,53338836,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1683,1.75999E+15,53364880,2855,0.0014275,0.519138925,20.43849948,20,20,0.508001016
1684,1.75999E+15,53390920,2856,0.001428,0.51932076,20.44565832,20,20,0.508001016
1685,1.75999E+15,53416908,2803,0.0014015,0.509683505,20.06623959,20,20,0.508001016
1686,1.75999E+15,53442900,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1687,1.75999E+15,53468888,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1688,1.75999E+15,53494872,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1689,1.75999E+15,53520860,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1690,1.75999E+15,53546844,2803,0.0014015,0.509683505,20.06623959,20,20,0.508001016
1691,1.75999E+15,53572832,2796,0.001398,0.50841066,20.01612768,20,20,0.508001016
1692,1.75999E+15,53598820,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1693,1.75999E+15,53624816,2803,0.0014015,0.509683505,20.06623959,20,20,0.508001016
1694,1.75999E+15,53650808,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1695,1.75999E+15,53676800,2797,0.0013985,0.508592495,20.02328653,20,20,0.508001016
1696,1.75999E+15,53702788,2796,0.001398,0.50841066,20.01612768,20,20,0.508001016
1697,1.75999E+15,53728776,2798,0.001399,0.50877433,20.03044537,20,20,0.508001016
1698,1.75999E+15,53754768,2803,0.0014015,0.509683505,20.06623959,20,20,0.508001016
1699,1.75999E+15,53780820,2856,0.001428,0.51932076,20.44565832,20,20,0.508001016
1700,1.75999E+15,53806844,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1701,1.75999E+15,53832868,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1702,1.75999E+15,53858892,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1703,1.75999E+15,53884920,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1704,1.75999E+15,53910940,2831,0.0014155,0.514774885,20.26668722,20,20,0.508001016
1705,1.75999E+15,53936964,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1706,1.75999E+15,53962992,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1707,1.75999E+15,53989020,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1708,1.75999E+15,54015044,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1709,1.75999E+15,54041064,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1710,1.75999E+15,54067124,2873,0.0014365,0.522411955,20.56735867,21,20,0.508001016
1711,1.75999E+15,54093188,2867,0.0014335,0.521320945,20.5244056,21,20,0.508001016
1712,1.75999E+15,54119248,2867,0.0014335,0.521320945,20.5244056,21,20,0.508001016
1713,1.75999E+15,54145308,2867,0.0014335,0.521320945,20.5244056,21,20,0.508001016
1714,1.75999E+15,54171336,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1715,1.75999E+15,54197360,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1716,1.75999E+15,54223380,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1717,1.75999E+15,54249404,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1718,1.75999E+15,54275428,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1719,1.75999E+15,54301456,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1720,1.75999E+15,54327480,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1721,1.75999E+15,54353504,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1722,1.75999E+15,54379536,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1723,1.75999E+15,54405552,2831,0.0014155,0.514774885,20.26668722,20,20,0.508001016
1724,1.75999E+15,54431572,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1725,1.75999E+15,54457600,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1726,1.75999E+15,54483620,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1727,1.75999E+15,54509644,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1728,1.75999E+15,54535660,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1729,1.75999E+15,54561688,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1730,1.75999E+15,54587708,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1731,1.75999E+15,54613736,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1732,1.75999E+15,54639764,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1733,1.75999E+15,54665780,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1734,1.75999E+15,54691808,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1735,1.75999E+15,54717832,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1736,1.75999E+15,54743860,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1737,1.75999E+15,54769884,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1738,1.75999E+15,54795908,2831,0.0014155,0.514774885,20.26668722,20,20,0.508001016
1739,1.75999E+15,54821940,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1740,1.75999E+15,54847964,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1741,1.75999E+15,54873988,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1742,1.75999E+15,54900016,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1743,1.75999E+15,54926036,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1744,1.75999E+15,54952060,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1745,1.75999E+15,54978080,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1746,1.75999E+15,55004104,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1747,1.75999E+15,55030128,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
